Age,Annual Income,Location Code,Marital Status,Brand Loyalty,Hours Online,Years subscribed,Gender,Education Level,City,Renew
39.0,62473.5631002622,Urban,Married,0.021352974171028598,8.587714165717333,7.0,F,Graduate School,Osaka,Yes
41.0,72862.74317475772,Urban,Single,0.4772591317803957,7.155073089369708,4.0,F,Graduate School,Tokyo,Yes
48.0,55656.51554475673,Suburban,Divorced,-0.003925819724503871,7.800378010677166,3.0,M,Graduate School,,Yes
43.0,41585.17481160104,Suburban,Divorced,-0.043824368181716575,7.258820643973345,4.0,F,College,Tokyo,Yes
47.0,39381.13444420245,,Married,0.3741319942713477,3.516534065329442,3.0,M,High School,Osaka,No
54.0,50406.45671133106,Rural,Married,0.2571037704541339,7.447296287130964,4.0,M,High School,Osaka,No
61.0,65022.33316859967,Urban,Divorced,0.39848898226650725,5.882241473311152,6.0,M,High School,Tokyo,Yes
49.0,38093.94278379544,Urban,Divorced,0.197648374989853,6.920020801960481,4.0,F,High School,Kyoto,Yes
57.0,60459.118235497364,Rural,Single,-0.2769518257312238,7.69230795282925,4.0,M,Graduate School,Osaka,Yes
45.0,52909.43901600288,,Divorced,0.7587619410263506,6.313399937771992,4.0,M,College,Kyoto,Yes
51.0,67922.57596867731,Suburban,Divorced,0.24357412071720516,6.104199192229737,4.0,M,College,Tokyo,Yes
,38542.39375790331,Urban,Divorced,0.27777483155817245,7.91327597365951,7.0,M,Graduate School,Osaka,Yes
45.0,67236.81527092059,Suburban,Divorced,0.9504240794941012,,,F,High School,Osaka,Yes
50.0,54128.436178828524,Suburban,Married,0.014960907329392446,6.190755523871718,5.0,M,High School,Tokyo,No
64.0,49454.39301180298,Urban,Divorced,-0.5009468346201148,8.020133925440035,3.0,F,College,Osaka,Yes
43.0,29347.027628128537,Urban,Married,0.3873066151264413,7.5464628672235605,5.0,M,High School,Kyoto,Yes
46.0,58156.519642201834,Rural,Married,-0.7054683875489716,5.495960019119892,8.0,M,College,Kyoto,No
49.0,59105.92689677879,Rural,Single,0.11759064533616406,4.891899463960725,6.0,M,College,Tokyo,No
47.0,57197.73847876566,Suburban,Divorced,-0.13912754717662998,6.310046818926587,5.0,F,High School,Osaka,No
62.0,61088.95418557319,Urban,Single,0.6769712244725752,4.88515366431878,6.0,M,College,Tokyo,Yes
50.0,21533.84632384598,Suburban,Single,0.5506195332745526,6.023977146529425,4.0,F,High School,Tokyo,Yes
51.0,55106.84285339582,Rural,Single,0.040084165411497605,4.361830981039773,5.0,M,Graduate School,Kyoto,No
60.0,59746.34258557728,Urban,Divorced,0.06625172479116394,7.2405470452242895,6.0,M,College,,No
51.0,51968.09896538661,Suburban,Married,-0.35760404014683084,7.4728119902038,5.0,M,,Kyoto,No
39.0,45694.29997219749,Urban,Single,0.5161952671554919,7.879656644457386,4.0,M,Graduate School,Osaka,Yes
45.0,50136.43274261096,Rural,Married,-0.048815391437469324,4.293002092129569,2.0,F,Graduate School,Osaka,No
,65862.5544708818,Urban,Single,0.23471020389040675,7.664709387011101,7.0,M,College,Osaka,Yes
45.0,52617.1311861423,Rural,Married,0.03639648094645134,4.888140198515044,6.0,M,Graduate School,Kyoto,No
37.0,60809.25322997084,Urban,Divorced,0.9021990572330597,6.707220505815627,4.0,F,College,Tokyo,Yes
,64835.810498215615,Urban,Divorced,-0.6849198699163401,6.8267457085454355,8.0,F,High School,Kyoto,No
32.0,62931.11264395582,Urban,Divorced,0.3902806309243402,5.93343970033294,4.0,F,Graduate School,Osaka,Yes
49.0,62771.82592386317,Urban,Married,0.9224366833878808,6.027999625849721,7.0,F,Graduate School,Osaka,No
61.0,71341.70433686877,Rural,Married,0.3243484689106566,7.164955437463275,6.0,F,Graduate School,Osaka,No
48.0,46210.2468286654,Suburban,Single,-0.827133145808821,4.752503631880502,5.0,M,Graduate School,Tokyo,No
52.0,58388.717974539904,Suburban,Divorced,-0.5481098079098495,6.579458498256749,6.0,M,College,Kyoto,No
58.0,48302.67736553729,Suburban,Married,,7.827317724699775,7.0,F,Graduate School,,No
49.0,67262.49551147342,Urban,Single,0.10440187669667511,7.368754710486207,5.0,M,Graduate School,Osaka,Yes
51.0,54316.84137753967,Suburban,Married,0.04317971319473627,5.797036834109717,5.0,M,High School,Tokyo,No
70.0,54995.56228787364,Urban,Divorced,-0.5021454124774676,8.496553712093732,6.0,M,High School,Kyoto,Yes
61.0,44445.81629986229,Rural,Single,,8.181952771482493,3.0,M,Graduate School,Osaka,Yes
52.0,64099.43763117165,Urban,Divorced,0.04720214468190888,7.449174813911115,9.0,M,High School,Kyoto,Yes
50.0,53679.704428280784,Suburban,Married,-0.7618101190954936,6.898610454679723,7.0,M,High School,Tokyo,No
36.0,39482.44236680095,Urban,Divorced,0.432951542181678,6.418071964254014,3.0,M,College,,Yes
42.0,64229.98212362654,Urban,Married,0.45857136888546285,7.18367530051029,6.0,F,College,Tokyo,Yes
49.0,35509.23947912523,Urban,Single,0.3968864035819126,7.846361617629666,6.0,M,Graduate School,Osaka,Yes
55.0,59739.488157349886,Suburban,Divorced,0.13863720129629517,5.603720451760226,6.0,F,College,Osaka,No
47.0,47264.40743141769,Rural,Divorced,0.15811398537916543,4.676853220067584,6.0,F,College,Kyoto,No
40.0,49213.793990679296,Suburban,Married,0.2063832481534261,8.316912641533355,5.0,M,College,Kyoto,Yes
45.0,58918.54617870258,Urban,Divorced,0.44892679671566016,6.241728199699062,4.0,F,College,Kyoto,Yes
59.0,53943.778034438306,Urban,Divorced,0.19865582926803405,6.448559264583581,6.0,M,High School,Tokyo,Yes
48.0,57773.0689509891,Suburban,Married,-0.4363810268205909,5.4066901242190175,6.0,F,Graduate School,Kyoto,No
52.0,44782.54466997734,Urban,Married,0.5453762928896598,7.093834998059393,6.0,M,Graduate School,Osaka,Yes
53.0,64183.80941964531,Urban,Single,0.08758720257981205,6.873644965773216,4.0,M,Graduate School,Kyoto,Yes
,42991.231668382294,Rural,Married,0.037079848783046016,7.016041385143038,8.0,F,High School,Osaka,No
43.0,69261.03053444845,Suburban,Divorced,0.5067060050182552,5.30525637985495,4.0,F,High School,Kyoto,Yes
54.0,52800.64257163887,Suburban,Married,0.5777417641020667,4.1188996404090865,5.0,F,High School,Tokyo,No
52.0,46830.46677790129,Suburban,Single,-0.024301971529067504,6.314414279531165,3.0,F,High School,Tokyo,No
54.0,51876.731504892276,Urban,Divorced,-0.005948255891758014,7.684423970273357,3.0,F,Graduate School,Osaka,Yes
67.0,34711.2326982537,Urban,Divorced,0.26429310143912066,6.170950462396805,7.0,F,College,Kyoto,Yes
48.0,66310.91192591912,Urban,Single,0.15978709807799152,7.00288966268067,5.0,M,Graduate School,Tokyo,Yes
,73939.47461812981,Suburban,Married,0.6779609354703711,3.084839858036287,5.0,M,Graduate School,Kyoto,No
45.0,40804.287245730986,Rural,Married,0.21017923412854767,4.879101267562476,6.0,F,High School,Osaka,No
56.0,69508.17971888673,Rural,Married,0.12862858312913086,5.36092255202597,1.0,,Graduate School,Tokyo,No
51.0,57575.38933508903,Rural,Single,-0.17277471668560998,6.6338848415409,4.0,F,Graduate School,Tokyo,No
48.0,61029.49822888934,Urban,Single,0.9263097272796911,6.2678572128004495,5.0,M,,Tokyo,Yes
55.0,34604.290905915186,Rural,,0.17950754705719413,5.602136223319233,5.0,F,High School,Osaka,No
48.0,64415.44207614978,Suburban,Married,-0.4291344689251974,3.591385720989236,5.0,F,College,Kyoto,
54.0,20817.50550198494,Suburban,Divorced,-0.4221804710068596,6.514614166003452,7.0,F,High School,,No
36.0,56276.44761904556,Suburban,Divorced,-0.09946575276288644,8.415680803974636,5.0,F,Graduate School,Osaka,Yes
29.0,45910.8606813673,Urban,Divorced,-0.01369398385118041,7.649407518998936,1.0,M,College,Kyoto,Yes
45.0,61362.24207891997,Suburban,Divorced,0.9230428142700693,6.4055823627910895,4.0,M,High School,Osaka,Yes
51.0,65653.97927765718,Rural,Divorced,0.28621007563885775,7.2317419086761765,4.0,M,Graduate School,Osaka,Yes
45.0,54278.93614064689,Urban,Divorced,0.06378624268347749,7.14306221874764,4.0,M,Graduate School,Osaka,Yes
54.0,61037.828940325686,Rural,Single,0.5282264195755326,4.350675921669442,5.0,M,College,Tokyo,No
63.0,36959.55715665121,Suburban,Single,0.08632817417407908,6.895331933620635,8.0,F,Graduate School,Osaka,Yes
,35796.88794878971,Urban,Divorced,0.8762316256995748,5.134238162440968,7.0,F,College,Tokyo,Yes
52.0,57215.16159614393,Suburban,Divorced,-0.038675488365420896,,6.0,M,High School,Kyoto,Yes
,,Suburban,Single,0.697791069130011,5.6035793171990536,7.0,F,College,Kyoto,Yes
47.0,53353.92996208082,Suburban,Divorced,0.1417196481342303,5.851424913850686,6.0,M,Graduate School,Kyoto,Yes
35.0,34000.4006472014,Rural,Divorced,-0.01827983599595001,8.048770905888222,6.0,F,Graduate School,Kyoto,Yes
53.0,54414.139996082435,Urban,Single,-0.027593981782420757,7.042622313246935,4.0,F,College,Kyoto,Yes
56.0,46212.44310852933,,Married,-0.017571065787729365,7.463315421068018,6.0,M,High School,Osaka,No
46.0,44203.7088508432,Rural,Divorced,0.39950026881445294,6.134209864060278,2.0,M,High School,Osaka,Yes
43.0,84917.46343567077,Rural,Married,-0.24779806894992812,3.7128379619849876,6.0,F,,Osaka,
58.0,55956.77216320708,Suburban,Divorced,-0.2379535228137602,6.088561840915718,6.0,F,Graduate School,Osaka,Yes
59.0,44867.97825952097,Rural,Married,0.19207397812996813,4.869719374152631,3.0,M,High School,Tokyo,No
44.0,57815.33118672785,Suburban,Single,-0.04036399781468751,4.240900230163649,5.0,M,High School,Kyoto,No
69.0,59248.3211699907,Urban,Married,-0.25799351652078795,8.36153924325239,7.0,M,Graduate School,Osaka,Yes
60.0,31488.553008173396,Rural,Divorced,-0.022343105072425817,5.665106177080097,5.0,F,High School,Kyoto,Yes
57.0,60434.93024828198,Suburban,Divorced,0.2241584907359512,5.644734340477787,5.0,M,High School,Tokyo,No
42.0,55027.630542604944,Urban,Divorced,0.07609841527839074,8.321981996370644,4.0,F,High School,Tokyo,Yes
44.0,55444.56099466161,Rural,Single,0.0787520610565213,6.32881517475154,5.0,F,High School,Osaka,Yes
55.0,43666.7356128149,Rural,Married,0.37809911886752756,5.313823547089882,6.0,M,High School,Kyoto,No
56.0,53160.85500486238,Suburban,Married,0.41682017149710415,7.166590987675115,9.0,M,High School,Kyoto,No
51.0,,Suburban,Divorced,-0.24152230363757748,6.028938750812444,3.0,M,High School,Osaka,No
50.0,53873.195817231346,Rural,Divorced,0.2400909474345717,8.394815592308031,5.0,F,Graduate School,Tokyo,Yes
47.0,60606.74518214207,Rural,Single,-0.6921008437810603,5.404717553321181,4.0,F,College,Tokyo,No
51.0,67749.09117619475,Rural,Divorced,-0.20465893715599281,3.903770529632911,6.0,F,Graduate School,Kyoto,No
45.0,49182.59650572219,Urban,Single,0.38162190023364573,7.432676839823492,7.0,M,High School,Kyoto,Yes
61.0,39244.74852740432,Urban,Divorced,-0.02387994606080203,7.243579145922006,5.0,F,College,Kyoto,Yes
59.0,39085.17130101513,Urban,Single,-0.20278586545961647,7.756681493399072,4.0,M,College,Kyoto,Yes
50.0,58410.16778396786,Rural,Married,-0.14166002693690152,4.3556139087103345,5.0,M,College,Tokyo,No
59.0,37391.91248268541,Urban,Married,-0.2520100507188267,8.30695511639461,5.0,M,Graduate School,Osaka,Yes
44.0,20639.65510153091,Rural,Single,0.11900546347536965,5.64753167038311,7.0,M,Graduate School,Tokyo,No
46.0,36505.087420782525,Suburban,Divorced,0.31491672003849125,6.60430024462732,5.0,F,College,Tokyo,Yes
51.0,61974.98806759109,Suburban,Divorced,0.1513679809836123,7.95043678908887,4.0,M,College,Tokyo,Yes
49.0,56769.718545247706,Rural,Married,-0.1547294503950909,5.567773367947576,5.0,F,Graduate School,Kyoto,No
50.0,74670.97689011028,Rural,Single,-0.27005831693391863,6.156039877394712,8.0,M,High School,Kyoto,No
45.0,66565.91634349884,Urban,Married,0.5606168075318403,6.990921013372619,,M,High School,,Yes
50.0,,Rural,Married,0.46449642342370595,4.724486415547482,5.0,M,High School,Kyoto,No
46.0,29623.881236368205,Rural,Single,-0.6748358757815742,5.9142775205630445,7.0,F,High School,Tokyo,No
52.0,51029.931235313335,Suburban,Single,0.2896718488026152,5.793532384716264,6.0,M,College,Tokyo,Yes
48.0,62285.59484495472,Suburban,Married,0.5830966803413392,5.362381103769474,5.0,M,Graduate School,Tokyo,No
67.0,60419.49234175269,Urban,Divorced,0.09516909487232113,5.973785770669967,7.0,F,Graduate School,Tokyo,Yes
56.0,67831.10307865182,Suburban,Married,-0.4539716526141111,8.028847054863043,2.0,M,High School,Osaka,Yes
38.0,46337.26974736416,Suburban,Married,1.4546228319413719,5.706735624183764,4.0,F,High School,Tokyo,Yes
48.0,68161.98134467831,Urban,Divorced,0.25124214435705183,7.6844136591378565,5.0,M,College,Tokyo,Yes
44.0,57658.56661482808,Suburban,Married,-0.3605106110353771,4.00088780375156,2.0,F,Graduate School,Kyoto,No
50.0,90546.54409221429,Rural,Divorced,0.1403906049386069,5.677277147645644,7.0,M,College,Tokyo,No
53.0,54148.000705020306,,Divorced,0.47497129983370323,4.762803991414233,6.0,F,Graduate School,Tokyo,No
48.0,65286.81430498504,Urban,Divorced,0.6441873052959354,5.370391845530893,6.0,M,High School,Kyoto,Yes
48.0,47511.89997221442,Rural,Married,-0.3922420788639674,4.867709749901655,4.0,M,High School,,No
59.0,48663.744082066776,Urban,Married,0.2520550236601326,6.4864272029183345,2.0,F,High School,Kyoto,Yes
50.0,60583.1840539965,Rural,Single,0.522793330653367,4.21816910100201,4.0,F,College,Tokyo,No
55.0,55549.96521284134,Suburban,Married,-0.01160186126171285,6.1031261615132255,5.0,M,Graduate School,Osaka,No
38.0,58967.384677272545,Urban,Divorced,1.0433022613070029,5.162609111311374,5.0,M,High School,Kyoto,Yes
55.0,34430.63406004293,Urban,Divorced,0.009507105790797873,6.862664258093956,5.0,M,High School,Tokyo,Yes
38.0,61849.58593763158,Urban,Single,0.1810262047075063,8.168911094378975,4.0,F,College,Kyoto,Yes
47.0,59496.603537779214,Suburban,Divorced,-0.788072182605767,5.9605149616907,9.0,M,High School,Osaka,No
38.0,41968.45619017239,Suburban,Single,0.35342790706685323,6.981858406538313,5.0,F,College,Kyoto,Yes
,55887.09160366545,,Divorced,0.6343003236357464,5.754077492437155,8.0,M,College,Tokyo,Yes
52.0,63792.414166162846,Urban,Divorced,0.29998051685366284,7.358795408138822,6.0,F,High School,Tokyo,Yes
45.0,50393.36078253671,Rural,Divorced,-0.032980888981734,1.432763865086831,3.0,F,College,,No
57.0,48120.39387749277,Rural,Married,-0.4594010303001481,7.691618983369978,6.0,F,High School,Kyoto,No
38.0,42874.97437998167,Urban,Single,0.7021869465930407,6.357177602153799,3.0,M,College,Tokyo,Yes
47.0,56040.94505992317,Suburban,Single,0.6208788997784244,6.708773480114118,4.0,M,Graduate School,Osaka,Yes
62.0,49816.85470921838,Urban,Divorced,0.08687948707166807,6.9607616739925025,5.0,F,High School,Tokyo,Yes
52.0,65628.32536923044,Urban,Single,-0.46449423842914006,6.450521917235384,6.0,F,Graduate School,Osaka,No
54.0,50380.83033453584,Rural,Divorced,-1.083610688409601,7.15372499595348,4.0,F,College,Tokyo,No
45.0,52861.828627263945,Rural,Married,-0.7241807723825597,4.776445217927416,6.0,F,High School,Osaka,No
53.0,43042.229268014285,Rural,Married,-0.1945068415429877,6.764590280380237,7.0,F,High School,Kyoto,No
44.0,64636.50493159958,Urban,Divorced,-0.07273960243280089,7.127391952346284,4.0,F,Graduate School,Kyoto,Yes
48.0,55216.39515695138,Urban,Single,0.17045429989323863,6.9808255373092045,5.0,M,Graduate School,Tokyo,Yes
60.0,,Urban,Single,0.07404702125848607,7.283995168466214,8.0,M,,Osaka,Yes
58.0,54815.72557629325,Suburban,Single,-0.39550365355722283,7.394210714281951,5.0,F,Graduate School,Kyoto,Yes
67.0,31925.245588943206,Urban,Single,0.0705779664881861,7.629115988355446,4.0,F,College,Tokyo,Yes
41.0,66235.66469905674,Urban,Single,-0.13101642979427452,9.032992608092645,4.0,M,College,Kyoto,Yes
48.0,62179.38369259994,Urban,Married,-0.40916963644776355,5.337596987227734,4.0,F,Graduate School,Kyoto,No
34.0,54324.350308912224,Suburban,Married,0.89469343082071,6.055638281170872,4.0,F,College,Kyoto,Yes
53.0,56628.53547703601,Suburban,Married,-0.22668597122922923,6.424921143730408,3.0,M,Graduate School,Kyoto,No
54.0,45688.425356954,Urban,Single,0.10436555848908506,7.767522643414031,4.0,F,,Kyoto,Yes
53.0,52917.451702186605,Rural,Married,0.23834039274677735,8.15593642346807,5.0,F,Graduate School,Osaka,No
44.0,60866.863920452204,Urban,Married,0.802748693309465,5.721746364780277,5.0,M,High School,Kyoto,Yes
58.0,33976.42850378988,Suburban,Single,0.42632729746850306,5.258728382284398,4.0,F,Graduate School,Osaka,Yes
53.0,50797.17322473319,Rural,Married,0.17027171950537773,5.3590172368568,6.0,M,Graduate School,Kyoto,No
41.0,61579.79191069846,,Single,0.4775875388013296,5.578585678406711,4.0,M,High School,Kyoto,Yes
70.0,,Urban,Divorced,-0.16505964177422897,6.5874590467934,6.0,M,High School,Kyoto,Yes
60.0,46382.79570299363,Suburban,Married,0.5568164722821356,8.149452024452437,6.0,M,High School,Tokyo,No
46.0,62894.381913768615,Suburban,Single,1.011457853438859,6.221164575360767,6.0,F,High School,Tokyo,Yes
42.0,46825.90104421442,Suburban,Married,0.3705104962006887,4.359763943300452,4.0,F,College,Osaka,No
52.0,40608.452397703455,Urban,Single,,7.244226870893549,6.0,F,Graduate School,Tokyo,Yes
35.0,,Rural,Married,-0.9004078972653354,3.999198931144848,3.0,F,Graduate School,Tokyo,No
45.0,52425.007117988054,Suburban,Single,0.5096313020141269,6.794112866888225,5.0,F,College,Tokyo,Yes
37.0,50649.794651587144,Urban,Married,0.2985351322074874,6.205560776441511,5.0,F,College,Tokyo,Yes
58.0,39294.343581676396,Suburban,Married,-0.8429886785797307,7.9861437170952385,4.0,F,College,Kyoto,Yes
58.0,47575.03260951254,Suburban,Married,-0.18508738084161674,7.204645297834938,4.0,M,College,Tokyo,Yes
44.0,69398.05277303388,Rural,Married,0.24719786666031154,3.5036710309876953,3.0,M,Graduate School,Osaka,No
59.0,55923.22208722543,Suburban,Single,0.5712414358237062,5.563112518739526,5.0,F,Graduate School,Tokyo,Yes
47.0,19887.36797688636,Rural,Married,-0.19757059689898876,3.822271715225596,7.0,M,High School,Osaka,No
62.0,35669.603085990806,Urban,Divorced,0.2771198865739485,6.648301027519812,3.0,M,High School,Kyoto,Yes
52.0,55881.48042618267,Suburban,Married,0.2296782741620198,7.503941131517018,8.0,F,High School,Tokyo,Yes
41.0,39794.88099070436,Urban,Single,0.9225621530296959,4.8930699425813415,4.0,M,Graduate School,Kyoto,Yes
61.0,65184.6741391879,Rural,Married,-0.2652834495209039,8.528824995092968,2.0,M,High School,Osaka,No
50.0,51559.55967651274,Urban,Divorced,0.6217254592908433,7.049400555810064,3.0,F,College,Kyoto,Yes
59.0,53768.656608378784,Urban,Divorced,0.4903265643537286,6.0837104116520955,8.0,M,College,Osaka,Yes
58.0,66465.25503670431,Rural,Married,-0.05508183995686525,5.530960154805411,4.0,F,Graduate School,Kyoto,No
51.0,56692.92862689432,Urban,Divorced,-0.05756581887835584,7.485071372053447,4.0,M,Graduate School,Tokyo,Yes
53.0,73833.84654310872,Urban,Divorced,-0.12997335853831674,7.592753841934181,1.0,M,High School,Osaka,Yes
43.0,65253.79242069249,Urban,Divorced,0.8120340676673743,6.305068903580837,5.0,M,College,Tokyo,Yes
64.0,49583.74596658649,Urban,Divorced,-0.08819480158022819,6.726396030135154,4.0,F,Graduate School,Osaka,Yes
41.0,54267.09647824782,Urban,Divorced,0.9083503127085069,4.494366358432037,6.0,M,High School,Osaka,
49.0,58447.56406251908,Suburban,Married,0.25378121760343453,6.452624489550817,5.0,F,College,Kyoto,No
36.0,67722.73895508132,Urban,Single,0.2894121450461402,7.437716111810296,5.0,M,Graduate School,Kyoto,Yes
60.0,58441.09329919398,Rural,Married,-0.5399270448832606,6.9063181719322,8.0,F,College,Tokyo,No
56.0,38454.70507024953,Suburban,Single,-0.02522087860499307,6.853579918435542,6.0,M,Graduate School,Kyoto,Yes
40.0,50973.85465294954,Suburban,Single,-0.0759821203204534,3.9750832917339305,4.0,M,High School,Kyoto,No
47.0,34793.71314573562,Rural,Divorced,-0.7675724516517839,3.9708082434332628,4.0,F,Graduate School,Tokyo,No
44.0,42700.266914217056,Urban,,0.18669696103678476,8.115537588503843,3.0,F,College,Kyoto,Yes
55.0,78113.20572430463,Suburban,Single,-0.267950008485138,6.321056040249623,3.0,F,Graduate School,Osaka,No
42.0,51439.44736094905,Urban,Divorced,-0.011443779827728873,6.986968701435888,5.0,F,High School,Osaka,Yes
