Age,Monthly Income,Location Code,Marital Status,Brand Loyalty,Online Activity,Years subscribed,Gender,Education Level,City,Renew
45.0,4756.609515660026,Suburban,Married,0.5200223826495314,5.92408723970789,3.0,Male,Graduate School,Manchester,No
39.0,5865.952222916395,Urban,Single,-0.4814022935280706,5.590839984913146,6.0,Male,High School,London,Yes
42.0,6026.877270627774,Rural,Married,0.5476261621514474,7.071561344986988,5.0,Male,High School,Manchester,No
42.0,6175.274677668818,Rural,Married,0.5017526348081474,6.74176735877191,5.0,Female,High School,New Castle,
36.0,8130.322403074295,Urban,Single,-1.1875815663165075,6.095333883406082,4.0,Female,High School,London,Yes
,5194.779380766678,Rural,Divorced,0.2994153749470344,3.658936767551222,3.0,Female,College,Manchester,Yes
48.0,5407.654594070156,Suburban,Married,-0.2009946767857831,4.039399120494648,8.0,Female,High School,London,No
49.0,5050.87027074523,Rural,Married,0.4302032103386884,5.125630804071931,6.0,Female,Graduate School,New Castle,No
30.0,6416.172108349638,Urban,Divorced,0.21075344991191802,6.88097890316875,4.0,Female,College,London,Yes
53.0,6782.37973040195,Urban,Married,-0.25941092614371436,4.561440803972502,4.0,Male,High School,New Castle,Yes
43.0,3252.5400040146087,Suburban,Married,-0.08597266715547244,6.607571216280606,7.0,Female,College,London,Yes
35.0,5693.504740389665,Rural,Single,0.7713859794019117,6.521979077159128,3.0,Male,Graduate School,New Castle,No
47.0,5342.757545475773,Suburban,Divorced,0.1722118964528811,5.096165335115744,5.0,Female,High School,New Castle,Yes
50.0,6115.4063672702805,Suburban,Married,0.6405784448393192,6.242716247964617,3.0,Female,College,London,No
46.0,4422.443778071871,Urban,Divorced,-0.5440447739425781,4.1223229532352095,6.0,Male,High School,Manchester,Yes
40.0,5182.40537339734,Rural,Married,0.28037446035770935,6.6262544259589395,8.0,Female,Graduate School,London,No
53.0,4019.48894570614,Urban,Divorced,-0.1331842197848535,6.433800556160021,3.0,Male,Graduate School,Manchester,Yes
43.0,5284.527094403048,Rural,Married,1.0995673822487921,7.645163099311386,6.0,Female,Graduate School,London,No
42.0,,Urban,Divorced,0.34016427017625395,5.871058315569177,2.0,Female,Graduate School,London,Yes
50.0,5439.653908124922,Rural,Married,0.06221554044913011,4.171926453652737,5.0,Male,College,Manchester,No
48.0,6157.291566418888,Rural,Married,0.42137468541643397,7.138449037129345,4.0,Female,College,New Castle,No
64.0,3909.5991502124507,Urban,Divorced,-0.2281968792255305,5.334462957732574,6.0,Female,Graduate School,New Castle,Yes
58.0,3111.9732374917444,Suburban,Single,-0.9052695473825727,5.819420900849984,4.0,Female,Graduate School,Manchester,Yes
43.0,5955.48337583168,Rural,Single,0.2157148258201821,7.156446295679113,6.0,Male,Graduate School,Manchester,No
63.0,6951.309979131761,Rural,Single,-0.3068641038549763,7.142134595903765,7.0,Male,High School,London,No
44.0,4565.284186757695,Rural,Divorced,0.0764815149427621,6.546825082353601,4.0,Female,Graduate School,London,Yes
49.0,6331.978534879632,Rural,Married,-0.09608188346435914,7.039528226710219,6.0,Female,High School,Manchester,No
59.0,4387.87721247079,Urban,Single,0.5900333763071415,4.4475062164622265,5.0,Female,High School,New Castle,Yes
46.0,5212.5178564849875,Rural,Married,0.4395553035886794,6.252111321356588,4.0,Male,Graduate School,Manchester,No
45.0,5389.278360593814,Rural,Divorced,0.49368630236968875,4.6498938032250345,5.0,Male,High School,London,No
35.0,7367.3629841724205,Urban,Divorced,-0.7764657333177769,4.625932820502605,2.0,Female,Graduate School,New Castle,Yes
52.0,4595.911580209843,Suburban,Single,0.6893690105101985,5.299373888706283,5.0,Female,High School,New Castle,No
57.0,6128.242064473915,Urban,Married,-0.5144749718678007,3.767529901645911,1.0,Female,College,Manchester,Yes
40.0,4849.7585316480545,Suburban,Divorced,-0.292242184238294,6.208027040278821,5.0,Female,Graduate School,New Castle,Yes
51.0,4352.4550153046175,Urban,Single,0.5681537738986533,3.059155034608671,6.0,Female,High School,Manchester,Yes
48.0,6111.737798735058,Suburban,Single,0.05174116918804744,6.842625743452056,4.0,Female,High School,New Castle,No
36.0,5975.188831360936,Suburban,Single,-0.17539181351233862,4.8403556789019,3.0,Female,High School,London,Yes
44.0,6209.427560798134,Suburban,Single,0.19894036164023066,,4.0,Male,College,Manchester,Yes
34.0,5436.181780555992,Suburban,Married,0.1298000014465519,4.777729473086135,3.0,Male,High School,London,Yes
39.0,5073.199602775754,Suburban,Married,-0.22496217331228974,3.6271729153652963,5.0,Male,Graduate School,Manchester,Yes
45.0,5908.58067048264,Rural,Divorced,-0.4701667694831435,4.149537830382721,3.0,Female,College,Manchester,Yes
41.0,5814.081472625733,Urban,Single,0.9850815627616287,7.3126648593690025,3.0,Male,Graduate School,Manchester,No
45.0,3793.596827784595,Urban,Married,0.6062122909647039,4.224211160791837,4.0,Male,College,New Castle,Yes
31.0,6059.602757967799,Urban,Divorced,0.29262639251079126,6.381194110733256,2.0,Female,Graduate School,New Castle,Yes
47.0,4275.273174872822,Suburban,Single,0.13164327740468887,5.114319188244588,4.0,Male,High School,New Castle,Yes
49.0,6180.594199169465,Rural,Married,-0.16810906500848166,5.564563019506187,4.0,Male,High School,New Castle,Yes
43.0,5018.275345121664,Suburban,Divorced,0.8837522397033898,6.8625684459203935,4.0,Male,College,Manchester,No
45.0,,Suburban,Single,-0.7456776053683213,5.62108853373634,4.0,Female,High School,Manchester,Yes
41.0,3857.505516901394,Urban,Married,0.8057004632311502,4.270258260066559,4.0,Male,Graduate School,New Castle,No
54.0,6193.595993268242,Urban,Single,0.07285337595261983,3.761292250069349,5.0,Male,College,Manchester,Yes
43.0,6296.45847413183,Urban,Married,-0.7248702289705474,5.762906959997899,3.0,Male,Graduate School,London,Yes
47.0,5417.739670874357,Urban,Married,-0.7754001945192063,5.303174328956924,4.0,Male,College,Manchester,Yes
52.0,5202.595781001652,Rural,Single,-0.2584786827839981,6.127306200888415,4.0,Male,College,Manchester,Yes
42.0,4790.983386124509,Urban,Single,0.3403364365183845,5.260853442819985,5.0,Female,College,Manchester,Yes
56.0,5729.5919377299615,Suburban,Divorced,-0.6215988320826187,4.8966553637733305,3.0,Male,Graduate School,London,
52.0,7365.6515785583215,Urban,Single,-0.607870805884845,4.317975079864069,,Male,College,New Castle,Yes
38.0,5924.606941847324,Suburban,Divorced,0.4925440209919171,6.670679740283191,3.0,Female,High School,Manchester,Yes
47.0,5992.33200518742,Rural,Single,0.25071602176444285,6.495736966422677,6.0,Male,Graduate School,London,No
46.0,5551.409969354011,Suburban,Married,0.15613523775332955,6.208029593709401,7.0,Female,College,Manchester,No
53.0,6455.417941973013,Rural,Married,0.7428355461652066,3.254909722861935,4.0,Female,High School,Manchester,No
43.0,7273.430264806959,Urban,Single,-0.3243319286598415,5.77860394667451,2.0,Male,College,Manchester,Yes
43.0,5056.1650621187,Rural,Single,0.29798985111293413,6.245863440282057,4.0,Female,High School,Manchester,No
53.0,5615.682304586388,Rural,Divorced,-0.37090422893184416,4.260517990867933,3.0,Female,Graduate School,New Castle,Yes
55.0,,Rural,Single,0.19356188405370794,3.734028307565808,6.0,Male,College,Manchester,No
43.0,5864.283654418285,Suburban,Married,-0.49392443645856254,4.654866720999361,5.0,Male,College,New Castle,
54.0,5062.580070525266,Urban,Divorced,-0.08695346178293759,4.3696107378733675,4.0,Female,Graduate School,London,Yes
62.0,5743.080219376937,Urban,Single,-0.24265125204824523,3.291560197905289,4.0,,Graduate School,London,Yes
43.0,4621.911845302398,Urban,Divorced,-0.16031521604924936,6.35170327360525,5.0,Male,College,New Castle,Yes
32.0,5108.201679223555,Urban,Married,-0.2837922225935551,6.364078646485104,5.0,Female,High School,Manchester,Yes
55.0,6440.446205736606,Rural,Married,0.23682091773742855,6.140024406929763,6.0,Female,Graduate School,New Castle,No
62.0,4062.2519075784467,Urban,Divorced,-0.037568401105055604,3.9132080762209305,4.0,Female,High School,New Castle,Yes
50.0,6517.479696921044,Suburban,Divorced,0.5082783547551144,3.5431624859364845,,Male,High School,Manchester,Yes
48.0,5438.426791068177,Rural,Divorced,0.2866183221212426,6.666146725764204,6.0,Female,Graduate School,London,No
45.0,4131.09685416036,Urban,Divorced,-0.14896244647727325,6.544907710952295,5.0,Male,College,London,Yes
57.0,6080.841405728023,Urban,Married,-0.14500186897191392,5.476272617169334,3.0,Female,College,New Castle,Yes
52.0,3421.9079607155873,Urban,Divorced,0.23663097839976055,4.621113621359114,5.0,Male,High School,New Castle,Yes
47.0,7025.605977860972,Rural,Single,0.5087742840572227,8.20587014900477,4.0,Female,High School,London,No
41.0,5438.820492663405,Urban,,0.751086414056678,3.788142600844465,3.0,Female,High School,New Castle,Yes
56.0,5020.411663128943,Urban,Divorced,0.10810807165933295,5.356497584069731,3.0,Male,High School,Manchester,Yes
62.0,5154.559298250267,Suburban,Single,-0.4630721365733823,,3.0,Male,Graduate School,New Castle,Yes
30.0,5111.955147708722,Suburban,Single,0.041312891429724066,6.831704227844918,6.0,Female,Graduate School,Manchester,Yes
36.0,6463.021702360125,Rural,Single,0.22520923630358194,5.113206326096538,5.0,Female,High School,London,Yes
48.0,6513.591647374389,Rural,Married,0.2669546272375953,6.8016237666479,5.0,Female,High School,New Castle,No
53.0,5541.103670766444,Rural,Married,0.15094902192269072,6.8468372794614805,6.0,Female,Graduate School,New Castle,No
53.0,5350.584122117479,Rural,Single,0.4249732717287806,6.696812669750266,5.0,Male,High School,New Castle,No
57.0,3553.00119255793,,Single,0.0459102830125343,3.964848327901527,5.0,Female,Graduate School,Manchester,Yes
51.0,2055.193345473988,Suburban,Single,-0.1672717816748837,4.595440054114443,6.0,Male,High School,Manchester,Yes
44.0,6226.480426189983,Rural,Married,0.3908369112854617,6.6884751570705125,9.0,Female,College,Manchester,No
,6092.850335575734,Rural,Divorced,0.20611438820529715,7.454292836929993,5.0,Male,High School,London,No
66.0,3004.6237910966506,Urban,Divorced,-0.03806244893362132,4.923119510744801,4.0,Female,Graduate School,London,Yes
49.0,6032.228425837977,Urban,Single,0.21377831011649634,6.2135178081970315,7.0,Female,College,London,No
45.0,2796.420611933609,Urban,Divorced,-0.04130633203242143,6.518862222926615,5.0,Male,High School,New Castle,Yes
57.0,2538.5974170568843,Urban,Single,-0.3658674375031288,6.575429005631236,5.0,Male,High School,Manchester,Yes
59.0,5410.133171465568,Rural,Single,-0.07191416243102586,4.959345715890311,6.0,Female,College,London,No
45.0,6689.00295403973,Rural,Married,0.040565503046784274,8.735843663491528,6.0,Male,High School,New Castle,No
52.0,5137.42099472272,Suburban,Married,-0.015127066733173489,4.6534020561238805,3.0,Male,Graduate School,Manchester,No
64.0,6276.22193870692,Rural,Married,-0.07420823472897084,6.8940647609039045,7.0,Female,College,Manchester,No
44.0,7381.01215146991,Rural,Divorced,0.3210526032056763,8.26677787147714,4.0,Female,Graduate School,New Castle,No
40.0,6596.560622212826,Urban,Divorced,0.3321437270766545,4.704555216505606,3.0,Male,High School,Manchester,Yes
46.0,6262.715232569114,Suburban,Single,-0.7066213235705526,6.406587868058672,3.0,Male,College,Manchester,Yes
50.0,4035.6304515873417,Rural,Married,0.4094233477051028,3.659137562046853,3.0,Female,College,Manchester,Yes
56.0,6357.140028743619,Urban,Married,0.07177074848296155,6.961608990510353,7.0,Female,Graduate School,Manchester,No
44.0,5296.784772868468,Urban,Single,-0.33943257618118716,4.759429940802667,5.0,Male,High School,London,Yes
48.0,5175.073927940691,Rural,Divorced,0.42520470310008773,5.43820001085104,,Female,College,Manchester,No
48.0,5063.656053153474,Urban,Single,-0.588245696905679,5.080604726694905,4.0,Male,College,Manchester,Yes
48.0,7063.6210925138785,Rural,Married,0.5217163412186883,7.399441006337029,6.0,Male,College,Manchester,No
26.0,6215.213161433381,Urban,Single,0.12270407110939903,6.443792307770207,3.0,Male,Graduate School,,Yes
40.0,6307.843496886802,Rural,Divorced,0.5589643219079277,6.89099150854135,6.0,Male,College,London,No
38.0,5722.341252279068,Rural,Divorced,0.2169971989093104,4.816907823035359,5.0,Female,Graduate School,New Castle,Yes
51.0,6651.916087624952,Suburban,Divorced,-0.6914212132081624,5.3091448027928285,3.0,Female,College,Manchester,Yes
50.0,7105.6779963030185,Suburban,,0.15519921335997613,3.2980613918838486,3.0,Female,High School,London,Yes
49.0,5064.501999073253,Rural,Divorced,0.5142010261214863,6.596159222583072,5.0,Female,College,London,No
40.0,5664.500617077732,Urban,Divorced,,5.750389401147234,4.0,Male,College,Manchester,Yes
52.0,4061.08069472601,Urban,Divorced,-0.2351339876966998,4.715344869891512,6.0,Female,College,Manchester,Yes
33.0,5004.051123180568,Urban,Divorced,-0.09519551450241315,6.511367372882108,5.0,Male,Graduate School,New Castle,Yes
46.0,5566.770199568165,Rural,Married,0.0213757077971808,5.153195731357853,8.0,Male,College,,No
29.0,7075.058950772533,Urban,Divorced,0.4927583814912432,7.501488214944861,3.0,Male,High School,Manchester,Yes
75.0,5127.809847368087,Suburban,Divorced,0.24601722845389928,1.355924525121046,2.0,Female,College,London,Yes
44.0,5689.368217132485,Suburban,Single,0.6705998294076272,6.619674598247216,6.0,Male,College,Manchester,No
,5283.602030052227,Urban,Married,0.5347824282373448,4.314146041425053,3.0,Female,College,Manchester,Yes
32.0,6019.454048698584,Rural,Married,0.6442738667889547,7.165245556639108,4.0,Female,College,Manchester,No
50.0,,Rural,Married,0.5231948845378358,7.822157581139612,7.0,Male,Graduate School,London,No
53.0,5636.926102240582,Suburban,Married,0.014316191735068984,5.013598802531638,5.0,Male,High School,London,No
46.0,6513.7390369202885,Rural,Divorced,0.017475455497363734,6.925244415977142,7.0,Male,College,London,No
62.0,5763.174692063779,Rural,Single,-0.033723600517226504,4.6673174960456905,6.0,Female,Graduate School,London,No
41.0,5523.262048202146,Suburban,Single,-0.014844968641241685,4.603511683107657,5.0,Male,High School,New Castle,Yes
42.0,5716.228203841487,Suburban,Single,0.8971664510785882,3.9502467331487967,4.0,Female,College,New Castle,Yes
57.0,4504.12739310863,Urban,Single,-0.05080794979157979,4.142775991154874,9.0,Female,High School,Manchester,No
51.0,5491.651946236331,Urban,Married,-0.23712027922843187,5.290471830774765,3.0,Female,High School,Manchester,Yes
47.0,6335.207043945291,Urban,Single,0.004407438090478638,6.1066222135371655,5.0,Male,High School,Manchester,Yes
46.0,6668.444292725161,Urban,Divorced,-0.4789534438497697,5.554965337384504,4.0,Male,Graduate School,Manchester,Yes
41.0,4743.127774273698,Urban,Single,0.42927726322170584,5.405174918390526,4.0,Male,,New Castle,Yes
34.0,4186.821167015539,Suburban,Married,-0.04908834761549313,6.579782356800883,4.0,Female,College,New Castle,Yes
55.0,5324.232128983621,Urban,Single,-0.08999170096028311,,3.0,Female,College,New Castle,Yes
57.0,5395.929627060944,Urban,Single,,3.92400190479927,5.0,Male,Graduate School,London,Yes
46.0,3852.7872696525505,Urban,Single,-0.0064765661918509965,8.230083896293142,5.0,Male,High School,New Castle,Yes
29.0,4440.658589613945,Urban,Married,-0.006476710187240442,6.303278490655278,4.0,Male,College,Manchester,Yes
52.0,6806.344350590949,Suburban,Single,0.08086241419876122,7.562040565618851,7.0,Female,College,New Castle,No
56.0,3678.847006057046,Suburban,Married,0.22936725806430358,7.032002034988201,6.0,Male,Graduate School,Manchester,Yes
48.0,4803.274654124315,Rural,Divorced,0.006009849226618846,5.070111669105743,5.0,Female,College,New Castle,No
53.0,5753.546692409572,Urban,Divorced,-0.3498937928044751,5.480390701268408,4.0,Male,Graduate School,London,
40.0,5160.042984573307,Urban,Single,0.7011632394116811,5.153764607228787,4.0,Male,College,Manchester,Yes
46.0,6304.978468827176,Rural,Married,0.13084181725037308,6.9799264547754625,9.0,Male,College,London,No
58.0,5105.823246403946,Suburban,Married,0.36451535439511384,4.974796248070464,8.0,Male,Graduate School,Manchester,No
48.0,5876.065093293631,Suburban,Single,0.2558163289500463,5.735146583375492,4.0,Female,High School,New Castle,Yes
58.0,4217.91389820865,Suburban,Single,-0.1758394903882406,5.427705881774942,6.0,Female,High School,London,Yes
47.0,5376.7690894648185,Urban,Single,0.16553502399702882,4.781890039236579,5.0,Female,High School,Manchester,Yes
49.0,6182.460688800948,Urban,Married,0.2486497507927733,7.689202418912291,7.0,Male,Graduate School,London,No
52.0,6491.4926588338685,Suburban,Married,0.38656379087230724,7.504874943336943,7.0,Male,High School,Manchester,No
55.0,4903.7631688443225,Rural,Married,,7.130346736724107,3.0,Male,College,New Castle,No
47.0,6399.957063885948,Rural,Married,0.8114528772673388,7.59560888346598,5.0,Female,College,Manchester,No
65.0,3893.082951837227,Urban,Single,-0.24043384103005144,4.583763429508086,6.0,Female,High School,London,Yes
50.0,6225.284488093541,Suburban,Divorced,0.2115734216124605,5.972529602325406,6.0,Female,Graduate School,New Castle,No
64.0,4748.592554810671,Urban,Single,0.290174900694106,4.640662325207255,4.0,Male,High School,London,Yes
43.0,6100.446235845771,Urban,Married,-0.12393227834695075,6.8969235627210415,4.0,Female,Graduate School,Manchester,No
46.0,7601.6786013503115,Urban,Married,-0.00047822475999234615,4.928262042547384,0.0,Male,High School,Manchester,Yes
57.0,6426.785007419901,Urban,Divorced,-0.354093323082741,3.2222349667384576,4.0,Female,College,New Castle,Yes
